date(yyyymmdd),hour,minute,calm flag,1-min dir,1-min dir10,1-min speed,1-min speed_1,obs. dir,obs. speed,dirdiff,speeddiff,wind flag,qc flag
    20190217,11,53,0,    11.0,    10.0,     5.1,     5.1,    10.0,     5.1,     0.0,     0.0,N,5
    20190217,12,53,0,     3.0,   360.0,     7.1,     7.1,   360.0,     7.2,     0.0,     0.1,N,5
    20190217,14,53,0,     9.0,    10.0,     6.6,     6.6,    10.0,     6.7,     0.0,     0.1,N,5
    20190217,16,53,0,    16.0,    20.0,     7.1,     7.1,    20.0,     7.2,     0.0,     0.1,N,5
    20190217,18,53,0,    28.0,    30.0,     4.6,     4.6,    30.0,     4.6,     0.0,     0.0,N,5
    20190217,20,53,0,    51.0,    50.0,     4.6,     4.6,    50.0,     4.6,     0.0,     0.0,N,5
    20190217,22,53,0,    40.0,    40.0,     4.1,     4.1,    40.0,     4.1,     0.0,     0.0,N,5
    20190217,24,53,0,    41.0,    40.0,     4.6,     4.6,    40.0,     4.6,     0.0,     0.0,N,5
    20190218, 1,53,0,    25.0,    30.0,     6.1,     6.1,    30.0,     6.2,     0.0,     0.1,N,5
    20190218, 3,53,0,     4.0,   360.0,     3.1,     3.1,   360.0,     3.1,     0.0,     0.0,N,5
    20190218, 5,33,0,   326.0,   330.0,     2.5,     2.6,   330.0,     2.6,     0.0,     0.0,N,5
    20190218, 5,53,0,   308.0,   310.0,     2.5,     2.6,   310.0,     2.6,     0.0,     0.0,N,5
    20190218, 6,30,0,   351.0,   350.0,     2.5,     2.6,   350.0,     2.6,     0.0,     0.0,N,5
    20190218, 6,53,0,   345.0,   350.0,     2.5,     2.6,   350.0,     2.6,     0.0,     0.0,N,5
    20190218, 8,53,0,    13.0,    10.0,     1.5,     1.5,    10.0,     1.5,     0.0,     0.0,N,5
    20190218,10,53,0,   100.0,   100.0,     2.0,     2.0,   100.0,     2.1,     0.0,     0.1,N,5
    20190218,11,51,0,   137.0,   140.0,     3.1,     3.1,   140.0,     3.1,     0.0,     0.0,N,5
    20190218,12,27,0,   142.0,   140.0,     3.1,     3.1,   140.0,     3.1,     0.0,     0.0,N,5
    20190218,13, 9,0,   121.0,   120.0,     4.6,     4.6,   120.0,     4.6,     0.0,     0.0,N,5
    20190218,13,35,0,   115.0,   120.0,     4.6,     4.6,   120.0,     4.6,     0.0,     0.0,N,5
    20190218,13,53,0,   129.0,   130.0,     4.1,     4.1,   130.0,     4.1,     0.0,     0.0,N,5
    20190218,14,53,0,   108.0,   110.0,     5.6,     5.6,   110.0,     5.7,     0.0,     0.1,N,5
    20190218,16,25,0,   112.0,   110.0,     7.6,     7.7,   110.0,     7.7,     0.0,     0.0,N,5
    20190218,16,53,0,    95.0,   100.0,     5.6,     5.6,   100.0,     5.7,     0.0,     0.1,N,5
    20190218,17,32,0,    94.0,    90.0,     5.6,     5.6,    90.0,     5.7,     0.0,     0.1,N,5
    20190218,17,53,0,   100.0,   100.0,     5.6,     5.6,   100.0,     5.7,     0.0,     0.1,N,5
    20190218,19,42,0,   134.0,   130.0,     7.1,     7.1,   130.0,     7.2,     0.0,     0.1,N,5
    20190218,19,53,0,   156.0,   160.0,     5.6,     5.6,   160.0,     5.7,     0.0,     0.1,N,5
    20190218,21,53,0,   173.0,   170.0,     7.1,     7.1,   170.0,     7.2,     0.0,     0.1,N,5
    20190218,23,35,0,   137.0,   140.0,     7.1,     7.1,   140.0,     7.2,     0.0,     0.1,N,5
    20190218,23,51,0,   140.0,   140.0,     6.6,     6.6,   140.0,     6.7,     0.0,     0.1,N,5
    20190218,24,53,0,   142.0,   140.0,     5.6,     5.6,   140.0,     5.7,     0.0,     0.1,N,5
    20190219, 1,53,0,   135.0,   140.0,     7.1,     7.1,   140.0,     7.2,     0.0,     0.1,N,5
    20190219, 2,49,0,   137.0,   140.0,     6.6,     6.6,   140.0,     6.7,     0.0,     0.1,N,5
    20190219, 3,53,0,   151.0,   150.0,     6.6,     6.6,   150.0,     6.7,     0.0,     0.1,N,5
    20190219, 4,11,0,   141.0,   140.0,     7.6,     7.7,   140.0,     7.7,     0.0,     0.0,N,5
    20190219, 4,53,0,   146.0,   150.0,     7.6,     7.7,   150.0,     7.7,     0.0,     0.0,N,5
    20190219, 5,15,0,   137.0,   140.0,     7.1,     7.1,   140.0,     7.2,     0.0,     0.1,N,5
    20190219, 5,26,0,   132.0,   130.0,     7.1,     7.1,   130.0,     7.2,     0.0,     0.1,N,5
    20190219, 5,53,0,   131.0,   130.0,     5.6,     5.6,   130.0,     5.7,     0.0,     0.1,N,5
    20190219, 6,30,0,   136.0,   140.0,     6.6,     6.6,   140.0,     6.7,     0.0,     0.1,N,5
    20190219, 6,53,0,   148.0,   150.0,     7.6,     7.7,   150.0,     7.7,     0.0,     0.0,N,5
    20190219, 8,14,0,   144.0,   140.0,     6.6,     6.6,   140.0,     6.7,     0.0,     0.1,N,5
    20190219, 8,33,0,   140.0,   140.0,     8.2,     8.2,   140.0,     8.2,     0.0,     0.0,N,5
    20190219, 8,53,0,   142.0,   140.0,     8.2,     8.2,   140.0,     8.2,     0.0,     0.0,N,5
    20190219, 9,40,0,   140.0,   140.0,     7.6,     7.7,   140.0,     7.7,     0.0,     0.0,N,5
    20190219,10, 4,0,   139.0,   140.0,     8.2,     8.2,   140.0,     8.2,     0.0,     0.0,N,5
    20190219,10,28,0,   152.0,   150.0,     7.6,     7.7,   150.0,     7.7,     0.0,     0.0,N,5
    20190219,10,53,0,   145.0,   150.0,     9.2,     9.2,   150.0,     9.3,     0.0,     0.1,N,5
    20190219,11, 9,0,   137.0,   140.0,     8.2,     8.2,   140.0,     8.2,     0.0,     0.0,N,5
    20190219,11,42,0,   139.0,   140.0,     7.6,     7.7,   140.0,     7.7,     0.0,     0.0,N,5
    20190219,11,49,0,   144.0,   140.0,     7.6,     7.7,   140.0,     7.7,     0.0,     0.0,N,5
    20190219,12,23,0,   142.0,   140.0,     8.2,     8.2,   140.0,     8.2,     0.0,     0.0,N,5
    20190219,12,53,0,   139.0,   140.0,     9.2,     9.2,   140.0,     9.3,     0.0,     0.1,N,5
    20190219,13,53,0,   139.0,   140.0,     7.1,     7.1,   140.0,     7.2,     0.0,     0.1,N,5
    20190219,14,16,0,   135.0,   140.0,     6.6,     6.6,   140.0,     6.7,     0.0,     0.1,N,5
    20190219,14,53,0,   139.0,   140.0,     6.1,     6.1,   140.0,     6.2,     0.0,     0.1,N,5
    20190219,15,40,0,   125.0,   130.0,     6.1,     6.1,   130.0,     6.2,     0.0,     0.1,N,5
    20190219,16,19,0,   117.0,   120.0,     6.6,     6.6,   120.0,     6.7,     0.0,     0.1,N,5
    20190219,16,51,0,   114.0,   110.0,     6.6,     6.6,   110.0,     6.7,     0.0,     0.1,N,5
    20190219,17, 9,0,   119.0,   120.0,     6.1,     6.1,   120.0,     6.2,     0.0,     0.1,N,5
    20190219,17,51,0,   115.0,   120.0,     6.6,     6.6,   120.0,     6.7,     0.0,     0.1,N,5
    20190219,18, 5,0,   109.0,   110.0,     6.1,     6.1,   110.0,     6.2,     0.0,     0.1,N,5
    20190219,18,53,0,   119.0,   120.0,     6.1,     6.1,   120.0,     6.2,     0.0,     0.1,N,5
    20190219,19,17,0,   119.0,   120.0,     5.1,     5.1,   120.0,     5.1,     0.0,     0.0,N,5
    20190219,19,51,0,   124.0,   120.0,     5.1,     5.1,   120.0,     5.1,     0.0,     0.0,N,5
    20190219,20,53,0,   138.0,   140.0,     4.6,     4.6,   140.0,     4.6,     0.0,     0.0,N,5
    20190219,22,53,0,   142.0,   140.0,     2.5,     2.6,   140.0,     2.6,     0.0,     0.0,N,5
    20190219,24,53,0,   182.0,   180.0,     1.5,     1.5,   180.0,     1.5,     0.0,     0.0,N,5
    20190220, 1,53,0,   210.0,   210.0,     2.0,     2.0,   210.0,     2.1,     0.0,     0.1,N,5
    20190220, 3,53,0,   283.0,   280.0,     3.1,     3.1,   280.0,     3.1,     0.0,     0.0,N,5
    20190220, 4,12,0,   274.0,   270.0,     3.6,     3.6,   270.0,     3.6,     0.0,     0.0,N,5
    20190220, 4,16,0,   276.0,   280.0,     3.6,     3.6,   280.0,     3.6,     0.0,     0.0,N,5
    20190220, 5,48,0,   265.0,   270.0,     5.6,     5.6,   270.0,     5.7,     0.0,     0.1,N,5
    20190220, 6,10,0,   267.0,   270.0,     5.1,     5.1,   270.0,     5.1,     0.0,     0.0,N,5
    20190220, 6,53,0,   269.0,   270.0,     5.6,     5.6,   270.0,     5.7,     0.0,     0.1,N,5
    20190220, 8,53,0,   253.0,   250.0,     5.6,     5.6,   250.0,     5.7,     0.0,     0.1,N,5
    20190220,10,53,0,   268.0,   270.0,     5.6,     5.6,   270.0,     5.7,     0.0,     0.1,N,5
    20190220,12,53,0,   291.0,   290.0,     8.7,     8.7,   290.0,     8.8,     0.0,     0.1,N,5
    20190220,14,53,0,   287.0,   290.0,     5.6,     5.6,   290.0,     5.7,     0.0,     0.1,N,5
    20190220,16,53,0,   268.0,   270.0,     2.5,     2.6,   270.0,     2.6,     0.0,     0.0,N,5
    20190220,18,53,0,   218.0,   220.0,     0.5,     0.5,   999.0,     0.0,  -999.0,  -999.0,C,5
    20190220,20,53,0,    92.0,    90.0,     2.0,     2.0,    90.0,     2.1,     0.0,     0.1,N,5
    20190220,22,53,0,   109.0,   110.0,     3.1,     3.1,   110.0,     3.1,     0.0,     0.0,N,5
    20190220,24,53,0,    96.0,   100.0,     5.1,     5.1,   100.0,     5.1,     0.0,     0.0,N,5
    20190221, 1,53,0,   113.0,   110.0,     4.1,     4.1,   110.0,     4.1,     0.0,     0.0,N,5
    20190221, 3,53,0,   114.0,   110.0,     6.1,     6.1,   110.0,     6.2,     0.0,     0.1,N,5
    20190221, 5,53,0,    98.0,   100.0,     4.6,     4.6,   100.0,     4.6,     0.0,     0.0,N,5
    20190221, 7,53,0,    97.0,   100.0,     4.1,     4.1,   100.0,     4.1,     0.0,     0.0,N,5
    20190221, 9,26,0,   116.0,   120.0,     5.1,     5.1,   120.0,     5.1,     0.0,     0.0,N,5
    20190221,10,53,0,   135.0,   140.0,     6.6,     6.6,   140.0,     6.7,     0.0,     0.1,N,5
    20190221,12,53,0,   131.0,   130.0,     4.6,     4.6,   130.0,     4.6,     0.0,     0.0,N,5
    20190221,14,53,0,   127.0,   130.0,     5.1,     5.1,   130.0,     5.1,     0.0,     0.0,N,5
    20190221,16, 7,0,   105.0,   110.0,     5.6,     5.6,   110.0,     5.7,     0.0,     0.1,N,5
    20190221,17, 5,0,    98.0,   100.0,     7.1,     7.1,   100.0,     7.2,     0.0,     0.1,N,5
    20190221,17,51,0,    87.0,    90.0,     6.1,     6.1,    90.0,     6.2,     0.0,     0.1,N,5
    20190221,18,53,0,    84.0,    80.0,     5.6,     5.6,    80.0,     5.7,     0.0,     0.1,N,5
    20190221,19,17,0,    83.0,    80.0,     5.6,     5.6,    80.0,     5.7,     0.0,     0.1,N,5
    20190221,19,53,0,    83.0,    80.0,     7.1,     7.1,    80.0,     7.2,     0.0,     0.1,N,5
    20190221,20,53,0,    69.0,    70.0,     6.1,     6.1,    70.0,     6.2,     0.0,     0.1,N,5
    20190221,21,53,0,    82.0,    80.0,     6.1,     6.1,    80.0,     6.2,     0.0,     0.1,N,5
    20190221,22,42,0,    72.0,    70.0,     5.6,     5.6,    70.0,     5.7,     0.0,     0.1,N,5
    20190221,22,53,0,    66.0,    70.0,     4.6,     4.6,    70.0,     4.6,     0.0,     0.0,N,5
    20190221,23,53,0,    50.0,    50.0,     4.6,     4.6,    50.0,     4.6,     0.0,     0.0,N,5
    20190221,24,51,0,    59.0,    60.0,     5.6,     5.6,    60.0,     5.7,     0.0,     0.1,N,5
    20190221,24,59,0,    63.0,    60.0,     6.1,     6.1,   999.0,   999.9,  -999.0,  -999.0,9,9
    20190222, 1,31,0,    58.0,    60.0,     6.1,     6.1,    60.0,     6.2,     0.0,     0.1,N,5
    20190222, 1,51,0,    68.0,    70.0,     5.6,     5.6,    70.0,     5.7,     0.0,     0.1,N,5
    20190222, 2,22,0,    58.0,    60.0,     6.6,     6.6,    60.0,     6.7,     0.0,     0.1,N,5
    20190222, 3,25,0,    63.0,    60.0,     6.1,     6.1,    60.0,     6.2,     0.0,     0.1,N,5
    20190222, 3,53,0,    78.0,    80.0,     5.6,     5.6,    80.0,     5.7,     0.0,     0.1,N,5
    20190222, 4,30,0,    70.0,    70.0,     5.6,     5.6,    70.0,     5.7,     0.0,     0.1,N,5
    20190222, 5,53,0,    72.0,    70.0,     5.6,     5.6,    70.0,     5.7,     0.0,     0.1,N,5
    20190222, 7, 7,0,    73.0,    70.0,     4.6,     4.6,    70.0,     4.6,     0.0,     0.0,N,5
    20190222, 7, 0,0,    54.0,    50.0,     3.1,     3.1,    50.0,     3.1,     0.0,     0.0,N,5
    20190222, 9,53,0,    86.0,    90.0,     4.1,     4.1,    90.0,     4.1,     0.0,     0.0,N,5
    20190222,11,53,0,    75.0,    80.0,     3.6,     3.6,    80.0,     3.6,     0.0,     0.0,N,5
    20190222,13,53,0,    63.0,    60.0,     3.1,     3.1,    60.0,     3.1,     0.0,     0.0,N,5
    20190222,15,53,0,    53.0,    50.0,     5.6,     5.6,    50.0,     5.7,     0.0,     0.1,N,5
    20190222,17,53,0,    21.0,    20.0,     4.6,     4.6,    20.0,     4.6,     0.0,     0.0,N,5
    20190222,19,53,0,    15.0,    20.0,     5.6,     5.6,    20.0,     5.7,     0.0,     0.1,N,5
    20190222,20,34,0,    12.0,    10.0,     6.1,     6.1,    10.0,     6.2,     0.0,     0.1,N,5
    20190222,20,51,0,     8.0,    10.0,     5.1,     5.1,    10.0,     5.1,     0.0,     0.0,N,5
    20190222,21,53,0,    22.0,    20.0,     7.1,     7.1,    20.0,     7.2,     0.0,     0.1,N,5
    20190222,22,13,0,    28.0,    30.0,     6.1,     6.1,    30.0,     6.2,     0.0,     0.1,N,5
    20190222,22,34,0,    51.0,    50.0,     3.6,     3.6,    50.0,     3.6,     0.0,     0.0,N,5
    20190222,22,53,0,    19.0,    20.0,     4.6,     4.6,    20.0,     4.6,     0.0,     0.0,N,5
    20190222,23,40,0,   356.0,   360.0,     3.6,     3.6,   360.0,     3.6,     0.0,     0.0,N,5
    20190222,23,53,0,   359.0,   360.0,     4.6,     4.6,   360.0,     4.6,     0.0,     0.0,N,5
    20190222,24,20,0,     3.0,   360.0,     5.6,     5.6,   360.0,     5.7,     0.0,     0.1,N,5
    20190222,24,53,0,    10.0,    10.0,     6.6,     6.6,    10.0,     6.7,     0.0,     0.1,N,5
    20190223, 1,12,0,    11.0,    10.0,     6.1,     6.1,    10.0,     6.2,     0.0,     0.1,N,5
    20190223, 1,29,0,     9.0,    10.0,     4.6,     4.6,    10.0,     4.6,     0.0,     0.0,N,5
    20190223, 1,53,0,   360.0,   360.0,     4.6,     4.6,   360.0,     4.6,     0.0,     0.0,N,5
    20190223, 2,53,0,   351.0,   350.0,     3.6,     3.6,   350.0,     3.6,     0.0,     0.0,N,5
    20190223, 3,43,0,   354.0,   350.0,     5.1,     5.1,   350.0,     5.1,     0.0,     0.0,N,5
    20190223, 4, 7,0,   356.0,   360.0,     5.6,     5.6,   360.0,     5.7,     0.0,     0.1,N,5
    20190223, 4,34,0,   354.0,   350.0,     5.1,     5.1,   350.0,     5.1,     0.0,     0.0,N,5
    20190223, 5,16,0,   348.0,   350.0,     4.6,     4.6,   350.0,     4.6,     0.0,     0.0,N,5
    20190223, 5,38,0,   350.0,   350.0,     4.1,     4.1,   350.0,     4.1,     0.0,     0.0,N,5
    20190223, 5,53,0,   351.0,   350.0,     4.1,     4.1,   350.0,     4.1,     0.0,     0.0,N,5
    20190223, 6,26,0,   345.0,   350.0,     3.6,     3.6,   350.0,     3.6,     0.0,     0.0,N,5
    20190223, 7,53,0,   351.0,   350.0,     4.6,     4.6,   350.0,     4.6,     0.0,     0.0,N,5
    20190223, 9,53,0,   351.0,   350.0,     5.1,     5.1,   350.0,     5.1,     0.0,     0.0,N,5
    20190223,11,53,0,   344.0,   340.0,     4.6,     4.6,   340.0,     4.6,     0.0,     0.0,N,5
    20190223,13,53,0,   344.0,   340.0,     6.1,     6.1,   340.0,     6.2,     0.0,     0.1,N,5
    20190223,15,53,0,   350.0,   350.0,     8.2,     8.2,   350.0,     8.2,     0.0,     0.0,N,5
    20190223,17,53,0,   337.0,   340.0,     6.6,     6.6,   340.0,     6.7,     0.0,     0.1,N,5
    20190223,19,53,0,   336.0,   340.0,     5.1,     5.1,   340.0,     5.1,     0.0,     0.0,N,5
    20190223,21,53,0,   359.0,   360.0,     6.6,     6.6,   360.0,     6.7,     0.0,     0.1,N,5
    20190223,23,53,0,   277.0,   280.0,     4.6,     4.6,   280.0,     4.6,     0.0,     0.0,N,5
    20190223,24,59,0,   299.0,   300.0,     2.5,     2.6,   999.0,   999.9,  -999.0,  -999.0,9,9
    20190224, 2,53,0,   270.0,   270.0,     4.1,     4.1,   270.0,     4.1,     0.0,     0.0,N,5
    20190224, 4,53,0,   258.0,   260.0,     3.1,     3.1,   260.0,     3.1,     0.0,     0.0,N,5
    20190224, 6,53,0,   216.0,   220.0,     4.6,     4.6,   220.0,     4.6,     0.0,     0.0,N,5
    20190224, 8,53,0,   213.0,   210.0,     4.1,     4.1,   210.0,     4.1,     0.0,     0.0,N,5
    20190224,10,53,0,   187.0,   190.0,     2.5,     2.6,   190.0,     2.6,     0.0,     0.0,N,5
    20190224,12,53,0,   129.0,   130.0,     6.1,     6.1,   130.0,     6.2,     0.0,     0.1,N,5
    20190224,14,53,0,   124.0,   120.0,     6.6,     6.6,   120.0,     6.7,     0.0,     0.1,N,5
    20190224,16,53,0,   109.0,   110.0,     6.1,     6.1,   110.0,     6.2,     0.0,     0.1,N,5
    20190224,18,53,0,   117.0,   120.0,     6.6,     6.6,   120.0,     6.7,     0.0,     0.1,N,5
    20190224,20,53,0,   170.0,   170.0,     7.6,     7.7,   170.0,     7.7,     0.0,     0.0,N,5
    20190224,22,53,0,   115.0,   120.0,     4.1,     4.1,   120.0,     4.1,     0.0,     0.0,N,5
    20190224,23,53,0,   135.0,   140.0,     6.6,     6.6,   140.0,     6.7,     0.0,     0.1,N,5
    20190224,24,53,0,   140.0,   140.0,     7.6,     7.7,   140.0,     7.7,     0.0,     0.0,N,5
    20190225,24, 0,0,   145.0,   150.0,     7.6,     7.7,   150.0,     7.7,     0.0,     0.0,N,5
    20190225, 1,35,0,   145.0,   150.0,     8.2,     8.2,   150.0,     8.2,     0.0,     0.0,N,5
    20190225, 2, 9,0,   152.0,   150.0,     8.2,     8.2,   150.0,     8.2,     0.0,     0.0,N,5
    20190225, 3, 2,0,   157.0,   160.0,     8.2,     8.2,   160.0,     8.2,     0.0,     0.0,N,5
    20190225, 4,30,0,   159.0,   160.0,     4.6,     4.6,   160.0,     4.6,     0.0,     0.0,N,5
    20190225, 4,53,0,   143.0,   140.0,     5.1,     5.1,   140.0,     5.1,     0.0,     0.0,N,5
    20190225, 5,53,0,   143.0,   140.0,     5.6,     5.6,   140.0,     5.7,     0.0,     0.1,N,5
    20190225, 6,12,0,   151.0,   150.0,     5.1,     5.1,   150.0,     5.1,     0.0,     0.0,N,5
    20190225, 6,37,0,   149.0,   150.0,     5.1,     5.1,   150.0,     5.1,     0.0,     0.0,N,5
    20190225, 7,19,0,   155.0,   160.0,     4.6,     4.6,   160.0,     4.6,     0.0,     0.0,N,5
    20190225, 7,46,0,   139.0,   140.0,     4.1,     4.1,   140.0,     4.1,     0.0,     0.0,N,5
    20190225, 8, 9,0,   166.0,   170.0,     3.1,     3.1,   170.0,     3.1,     0.0,     0.0,N,5
    20190225, 8,33,0,   162.0,   160.0,     4.1,     4.1,   160.0,     4.1,     0.0,     0.0,N,5
    20190225, 8,46,0,   122.0,   120.0,     2.0,     2.0,   120.0,     2.1,     0.0,     0.1,N,5
    20190225, 9, 2,0,   136.0,   140.0,     2.5,     2.6,   140.0,     2.6,     0.0,     0.0,N,5
    20190225, 9,26,0,   115.0,   120.0,     3.1,     3.1,   120.0,     3.1,     0.0,     0.0,N,5
    20190225, 9,37,0,   144.0,   140.0,     2.0,     2.0,   140.0,     2.1,     0.0,     0.1,N,5
    20190225,10,24,0,   133.0,   130.0,     1.5,     1.5,   130.0,     1.5,     0.0,     0.0,N,5
    20190225,11,53,0,   133.0,   130.0,     2.0,     2.0,   130.0,     2.1,     0.0,     0.1,N,5
    20190225,13,53,0,   124.0,   120.0,     2.0,     2.0,   120.0,     2.1,     0.0,     0.1,N,5
    20190225,15,51,0,    78.0,    80.0,     6.6,     6.6,    80.0,     6.7,     0.0,     0.1,N,5
    20190225,15,59,0,    90.0,    90.0,     7.1,     7.1,    90.0,     7.2,     0.0,     0.1,N,5
    20190225,16,24,0,    95.0,   100.0,     7.1,     7.1,   100.0,     7.2,     0.0,     0.1,N,5
    20190225,16,41,0,   106.0,   110.0,     6.6,     6.6,   110.0,     6.7,     0.0,     0.1,N,5
    20190225,17,53,0,   105.0,   110.0,     6.1,     6.1,   110.0,     6.2,     0.0,     0.1,N,5
    20190225,18,10,0,    95.0,   100.0,     6.1,     6.1,   100.0,     6.2,     0.0,     0.1,N,5
    20190225,18,48,0,   102.0,   100.0,     6.6,     6.6,   100.0,     6.7,     0.0,     0.1,N,5
    20190225,19,18,0,    88.0,    90.0,     7.1,     7.1,    90.0,     7.2,     0.0,     0.1,N,5
    20190225,19,38,0,    90.0,    90.0,     7.1,     7.1,    90.0,     7.2,     0.0,     0.1,N,5
    20190225,20,43,0,    98.0,   100.0,     5.1,     5.1,   100.0,     5.1,     0.0,     0.0,N,5
    20190225,21, 9,0,   108.0,   110.0,     4.6,     4.6,   110.0,     4.6,     0.0,     0.0,N,5
    20190225,21,53,0,    99.0,   100.0,     3.6,     3.6,   100.0,     3.6,     0.0,     0.0,N,5
    20190225,22,53,0,    56.0,    60.0,     3.6,     3.6,    60.0,     3.6,     0.0,     0.0,N,5
    20190225,23,53,0,   118.0,   120.0,     4.6,     4.6,   120.0,     4.6,     0.0,     0.0,N,5
    20190225,24,59,0,   136.0,   140.0,     3.6,     3.6,   999.0,   999.9,  -999.0,  -999.0,9,9
    20190226, 2,34,0,   113.0,   110.0,     3.1,     3.1,   110.0,     3.1,     0.0,     0.0,N,5
    20190226, 2,53,0,   124.0,   120.0,     3.6,     3.6,   120.0,     3.6,     0.0,     0.0,N,5
    20190226, 3,38,0,   173.0,   170.0,     4.1,     4.1,   170.0,     4.1,     0.0,     0.0,N,5
    20190226, 4,53,0,   156.0,   160.0,     6.6,     6.6,   160.0,     6.7,     0.0,     0.1,N,5
    20190226, 5,44,0,   156.0,   160.0,     5.6,     5.6,   160.0,     5.7,     0.0,     0.1,N,5
    20190226, 6, 8,0,   139.0,   140.0,     5.1,     5.1,   140.0,     5.1,     0.0,     0.0,N,5
    20190226, 6,53,0,   161.0,   160.0,     4.6,     4.6,   160.0,     4.6,     0.0,     0.0,N,5
    20190226, 7,20,0,   166.0,   170.0,     6.6,     6.6,   170.0,     6.7,     0.0,     0.1,N,5
    20190226, 7,33,0,   128.0,   130.0,     4.1,     4.1,   130.0,     4.1,     0.0,     0.0,N,5
    20190226, 7,48,0,   154.0,   150.0,     5.1,     5.1,   150.0,     5.1,     0.0,     0.0,N,5
    20190226, 7,53,0,   159.0,   160.0,     4.1,     4.1,   160.0,     4.1,     0.0,     0.0,N,5
    20190226, 8,24,0,   122.0,   120.0,     3.1,     3.1,   120.0,     3.1,     0.0,     0.0,N,5
    20190226, 9,42,0,   139.0,   140.0,     3.6,     3.6,   140.0,     3.6,     0.0,     0.0,N,5
    20190226, 9,53,0,   154.0,   150.0,     5.1,     5.1,   150.0,     5.1,     0.0,     0.0,N,5
